spotify_track_uri,ts_x,username,platform,ms_played_x,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name_x,master_metadata_album_artist_name_x,master_metadata_album_album_name_x,reason_start,reason_end,shuffle,skipped,offline,track_id,master_metadata_track_name_y,master_metadata_album_artist_name_y,master_metadata_album_album_name_y,ts_y,ms_played_y,Track URI,Track Name_releases,Artist URI(s)_releases,Artist Name(s)_releases,Album URI_releases,Album Name_releases,Album Artist URI(s)_releases,Album Artist Name(s)_releases,Album Release Date_releases,Album Image URL_releases,Disc Number_releases,Track Number_releases,Track Duration (ms)_releases,Track Preview URL_releases,Explicit_releases,Popularity_releases,ISRC_releases,Added By_releases,Added At_releases,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
spotify:track:0FTjbGC4JKQDfHHtY9Orcp,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1147,SE,,,Night Drive,Rob Simonsen,Nerve (Original Motion Picture Soundtrack),fwdbtn,,True,False,True,0FTjbGC4JKQDfHHtY9Orcp,Night Drive,Rob Simonsen,Nerve (Original Motion Picture Soundtrack),2019-08-16 17:25:17+00:00,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2E3z8vSSUVEoNGOL6YTvPL,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",668,SE,,,Till It's Gone,Yelawolf,Love Story,fwdbtn,,True,False,True,2E3z8vSSUVEoNGOL6YTvPL,Till It's Gone,Yelawolf,Love Story,2016-12-24 23:58:10+00:00,275546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5Pk6nUOjKeoDaIDJbUlbcK,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1504,SE,,,Coke and White Bitches,A$AP Mob,"Hip Hop Early, Vol. 14",fwdbtn,,False,False,True,5Pk6nUOjKeoDaIDJbUlbcK,Coke and White Bitches,A$AP Mob,"Hip Hop Early, Vol. 14",2019-08-01 02:58:37+00:00,304669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4fjeIR7DuE60FeL5d6taUq,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",60,SE,,,FLAMECUBE64 ft. NICK PROSPER (Prod. byou$),ITSOKTOCRY,BLUE CITRUS,fwdbtn,,False,False,True,4fjeIR7DuE60FeL5d6taUq,FLAMECUBE64 ft. NICK PROSPER (Prod. byou$),ITSOKTOCRY,BLUE CITRUS,2017-04-08 11:19:02+00:00,32658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:73HCBO1XCKxNMTZLTFgs8A,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",254200,SE,,,XXX. FEAT. U2.,Kendrick Lamar,DAMN.,clickrow,,True,False,True,73HCBO1XCKxNMTZLTFgs8A,XXX. FEAT. U2.,Kendrick Lamar,DAMN.,2017-04-15 02:09:56+00:00,254200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4cGeMgLcykDLAazHFpbZbU,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",38220,SE,,,DNA.,Kendrick Lamar,DAMN.,clickrow,,False,False,True,4cGeMgLcykDLAazHFpbZbU,DNA.,Kendrick Lamar,DAMN.,2017-04-15 01:35:57+00:00,185946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7wWCFdR4wTt2ZKkyl17J8i,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1789,SE,,,Pressure,Robb Bank$,Year Of The Savage,fwdbtn,,True,False,True,7wWCFdR4wTt2ZKkyl17J8i,Pressure,Robb Bank$,Year Of The Savage,2019-08-16 17:25:16+00:00,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7ItFoQDmQIh3MAPsxiP6Vt,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",6284,SE,,,Ain't it Funny,Danny Brown,Atrocity Exhibition,fwdbtn,,True,False,True,7ItFoQDmQIh3MAPsxiP6Vt,Ain't it Funny,Danny Brown,Atrocity Exhibition,2019-08-27 12:07:03+00:00,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3z7O4xSTDTZNI5HvcuzLPs,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",29528,SE,,,Pronto,Freddie Gibbs,Shadow of a Doubt,fwdbtn,,False,False,True,3z7O4xSTDTZNI5HvcuzLPs,Pronto,Freddie Gibbs,Shadow of a Doubt,2019-08-08 17:30:38+00:00,1230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:27lXiDmV8VbyGDFIDl3vtW,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",3293,SE,,,Slow Down (feat. Jazzy Amra),Dave East,Kairi Chanel,fwdbtn,,False,False,True,27lXiDmV8VbyGDFIDl3vtW,Slow Down (feat. Jazzy Amra),Dave East,Kairi Chanel,2017-04-22 22:39:11+00:00,86950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0C2VkDhcHb9FTT9yptnjRs,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",175173,SE,,,Flex,Playboi Carti,Playboi Carti,fwdbtn,,False,False,True,0C2VkDhcHb9FTT9yptnjRs,Flex,Playboi Carti,Playboi Carti,2017-04-22 22:40:59+00:00,28040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:25isxLhIKV8lNSecmvY700,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",211600,SE,,,Adore You (feat. Abhi Dijon),Nao,For All We Know,trackdone,,True,False,True,25isxLhIKV8lNSecmvY700,Adore You (feat. Abhi Dijon),Nao,For All We Know,2019-08-08 11:17:17+00:00,811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SDbK6cMynJPf5m6DVZ43K,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",280,SE,,,Graceland,Allan Rayman,Hotel Allan,fwdbtn,,True,False,True,5SDbK6cMynJPf5m6DVZ43K,Graceland,Allan Rayman,Hotel Allan,2017-01-08 07:01:43+00:00,46877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2joSFBp4qDBL480mJ4nEG6,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",4195,SE,,,Love Reign O'er Me - 1996 Remastered Version,The Who,Quadrophenia,fwdbtn,,False,False,True,2joSFBp4qDBL480mJ4nEG6,Love Reign O'er Me - 1996 Remastered Version,The Who,Quadrophenia,2016-05-27 21:51:28+00:00,322290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3zzf7EXJdQ6igozFIefQkX,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",62793,SE,,,I Want (feat. 2 Chainz),MadeinTYO,I Want (feat. 2 Chainz),clickrow,,False,False,True,3zzf7EXJdQ6igozFIefQkX,I Want (feat. 2 Chainz),MadeinTYO,I Want (feat. 2 Chainz),2019-08-09 19:03:20+00:00,232834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:37el170lJYr5CiWJFk207u,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1514,SE,,,Blood on Me,Sampha,Process,fwdbtn,,True,False,True,37el170lJYr5CiWJFk207u,Blood on Me,Sampha,Process,2019-07-28 20:31:05+00:00,9470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4qbPYIqTwAf5OIzrRLQ49q,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1332,SE,,,Layla,Derek & The Dominos,An Anthology,fwdbtn,,False,False,True,4qbPYIqTwAf5OIzrRLQ49q,Layla,Derek & The Dominos,An Anthology,2017-02-09 09:33:23+00:00,185102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3KfSqSfXFgqGb679MMK5Q7,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1162,SE,,,Winners Circle,Azizi Gibson,Ghost in the Shell,fwdbtn,,False,False,True,3KfSqSfXFgqGb679MMK5Q7,Winners Circle,Azizi Gibson,Ghost in the Shell,2019-08-15 15:43:39+00:00,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4VLSOKfFjxftgrqzEaZtzK,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",247054,SE,,,ULT,Denzel Curry,Imperial,fwdbtn,,True,False,True,4VLSOKfFjxftgrqzEaZtzK,ULT,Denzel Curry,Imperial,2016-12-19 17:09:45+00:00,293050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3z7O4xSTDTZNI5HvcuzLPs,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",2259,SE,,,Pronto,Freddie Gibbs,Shadow of a Doubt,clickrow,,False,False,True,3z7O4xSTDTZNI5HvcuzLPs,Pronto,Freddie Gibbs,Shadow of a Doubt,2019-08-08 17:30:38+00:00,1230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0ecdnapd1F2Zb7OO2qqh79,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",229333,SE,,,Slave Ship (feat. Waka Flocka Flame),Azizi Gibson,preHISTORIC Till Death,fwdbtn,,False,False,True,0ecdnapd1F2Zb7OO2qqh79,Slave Ship (feat. Waka Flocka Flame),Azizi Gibson,preHISTORIC Till Death,2019-08-03 18:11:53+00:00,216211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:34oWbFBfGEElvgO0a5c9V4,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",624,SE,,,No Flockin',Kodak Black,No Flockin',fwdbtn,,True,False,True,34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,No Flockin',2019-08-08 15:42:09+00:00,161690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1RLprbEvp8x9RH9C3SQcxI,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",317,SE,,,Lakes.,Triple One,The Libertine.,fwdbtn,,False,False,True,1RLprbEvp8x9RH9C3SQcxI,Lakes.,Triple One,The Libertine.,2017-04-08 11:21:16+00:00,51990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SDbK6cMynJPf5m6DVZ43K,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",99925,SE,,,Graceland,Allan Rayman,Hotel Allan,trackdone,,True,False,True,5SDbK6cMynJPf5m6DVZ43K,Graceland,Allan Rayman,Hotel Allan,2017-01-08 07:01:43+00:00,46877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2AMLUgjBRD61noEhEB1p7x,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1072,SE,,,Pronto,Freddie Gibbs,Pronto - EP,backbtn,,False,False,True,2AMLUgjBRD61noEhEB1p7x,Pronto,Freddie Gibbs,Pronto - EP,2020-02-12 12:49:09+00:00,72675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0rU1aBF8cQ8xS3H25qWuMz,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",258088,SE,,,Kill Jill,Big Boi,Kill Jill,clickrow,,True,False,True,0rU1aBF8cQ8xS3H25qWuMz,Kill Jill,Big Boi,Kill Jill,2017-04-24 11:31:19+00:00,254690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5z5ws3ULS6VXG68x8RxVcl,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",512,SE,,,Bricks (feat. Rich the Kid),J $tash,Hood Rich,fwdbtn,,False,False,True,5z5ws3ULS6VXG68x8RxVcl,Bricks (feat. Rich the Kid),J $tash,Hood Rich,2017-04-08 11:19:26+00:00,23410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2q0VexHJirnUPnEOhr2DxK,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",10786,SE,,,Biking,Frank Ocean,Biking,clickrow,,False,False,True,2q0VexHJirnUPnEOhr2DxK,Biking,Frank Ocean,Biking,2019-07-28 21:16:31+00:00,9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:27lXiDmV8VbyGDFIDl3vtW,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",62952,SE,,,Slow Down (feat. Jazzy Amra),Dave East,Kairi Chanel,clickrow,,True,False,True,27lXiDmV8VbyGDFIDl3vtW,Slow Down (feat. Jazzy Amra),Dave East,Kairi Chanel,2017-04-22 22:39:11+00:00,86950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1Skqic92zugLpZ3Ck6s7nz,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",90,SE,,,Good Friends (feat. Dylan Brady),NOK from the Future,Bombs 1,fwdbtn,,False,False,True,1Skqic92zugLpZ3Ck6s7nz,Good Friends (feat. Dylan Brady),NOK from the Future,Bombs 1,2019-08-29 16:01:04+00:00,227247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2lRrlJxloNH5XYax6kaW3j,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",3797,SE,,,Involved,Roy Woods,Nocturnal,fwdbtn,,True,False,True,2lRrlJxloNH5XYax6kaW3j,Involved,Roy Woods,Nocturnal,2020-01-30 17:37:09+00:00,38640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1eQ9S0OsZmrWPGbk4qhzPQ,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",8816,SE,,,I Can't Fold,Wifisfuneral,Black Heart Revenge,fwdbtn,,False,False,True,1eQ9S0OsZmrWPGbk4qhzPQ,I Can't Fold,Wifisfuneral,Black Heart Revenge,2017-04-08 10:33:32+00:00,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4WsSeoL7Ny8G9WRgzebw5q,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",80514,SE,,,La Petite Fille De La Mer,Vangelis,L'Apocalypse Des Animaux,trackdone,,True,False,True,4WsSeoL7Ny8G9WRgzebw5q,La Petite Fille De La Mer,Vangelis,L'Apocalypse Des Animaux,2016-12-28 02:57:45+00:00,3170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3oq2fMcP9NJ4Q8w4AuCLoa,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1363,SE,,,Abu Dhabi (feat. Kenny Turnup),J $tash,Hood Rich,fwdbtn,,False,False,True,3oq2fMcP9NJ4Q8w4AuCLoa,Abu Dhabi (feat. Kenny Turnup),J $tash,Hood Rich,2017-03-17 15:51:59+00:00,144613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5GlMC8bPVumVaAVK2bwQZs,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",918,SE,,,Them Games,Montana of 300,Gunz n Roses,fwdbtn,,True,False,True,5GlMC8bPVumVaAVK2bwQZs,Them Games,Montana of 300,Gunz n Roses,2019-08-15 15:43:39+00:00,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3rrJog2ShaTwmVkENq0eyj,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1110,SE,,,Money Phone,Icewear Vezzo,The Clarity 2,fwdbtn,,True,False,True,3rrJog2ShaTwmVkENq0eyj,Money Phone,Icewear Vezzo,The Clarity 2,2019-08-08 17:30:38+00:00,2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7L9g4cPfohScjJ8mGwLQWr,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",239202,SE,,,TEMPTATION,Joey Bada$$,ALL-AMERIKKKAN BADA$$,trackdone,,False,False,True,7L9g4cPfohScjJ8mGwLQWr,TEMPTATION,Joey Bada$$,ALL-AMERIKKKAN BADA$$,2017-04-08 12:27:38+00:00,130980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:77hlFloRkg0O7agtvmmC6K,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",218000,SE,,,Matrix Slave Ship,Azizi Gibson,A New Life,clickrow,,False,False,True,77hlFloRkg0O7agtvmmC6K,Matrix Slave Ship,Azizi Gibson,A New Life,2019-08-03 18:08:13+00:00,202888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4LZxCSEA0ntfrP4ULZsmlB,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",200488,SE,,,Pusherman,Curtis Mayfield,Beautiful Brother - The Essential,fwdbtn,,True,False,True,4LZxCSEA0ntfrP4ULZsmlB,Pusherman,Curtis Mayfield,Beautiful Brother - The Essential,2016-12-15 19:04:06+00:00,123090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3i9qrj8xXtDRK2uf2gut9F,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",74750,SE,,,Issues (feat. Big K.R.I.T),Azizi Gibson,A New Life,fwdbtn,,False,False,True,3i9qrj8xXtDRK2uf2gut9F,Issues (feat. Big K.R.I.T),Azizi Gibson,A New Life,2019-08-30 13:57:34+00:00,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0vjHBIGxre3SrqvTYxfOS1,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1649,SE,,,Ego Death,ITSOKTOCRY,SLAYERR,fwdbtn,,False,False,True,0vjHBIGxre3SrqvTYxfOS1,Ego Death,ITSOKTOCRY,SLAYERR,2017-04-08 10:35:21+00:00,26770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:74v6wARdz8PGlBxjM2WqyG,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",12428,SE,,,Like A Soccer Mom,Ski Mask The Slump God,Slaps For My Drop-Top Mini-Van,fwdbtn,,False,False,True,74v6wARdz8PGlBxjM2WqyG,Like A Soccer Mom,Ski Mask The Slump God,Slaps For My Drop-Top Mini-Van,2019-10-04 17:40:36+00:00,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1MQeShIRRYCcaSs4XzWldh,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",746,SE,,,Caesar,Ty Segall,Melted,fwdbtn,,True,False,True,1MQeShIRRYCcaSs4XzWldh,Caesar,Ty Segall,Melted,2019-08-08 17:30:38+00:00,810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0OMAJVaQqrNKyPMqwnQQA1,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",873,SE,,,Smoking with the Gods,Azizi Gibson,Backward Books (Reloaded),fwdbtn,,False,False,True,0OMAJVaQqrNKyPMqwnQQA1,Smoking with the Gods,Azizi Gibson,Backward Books (Reloaded),2019-08-03 14:59:03+00:00,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5CZemYOzQXnCX6aub0nkht,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",145045,SE,,,The Cost,Xavier Wulf,Project X,trackdone,,True,False,True,5CZemYOzQXnCX6aub0nkht,The Cost,Xavier Wulf,Project X,2016-12-13 16:03:49+00:00,145045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6gpcs5eMhJwax4mIfKDYQk,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1738,SE,,,Slide (feat. Frank Ocean & Migos),Calvin Harris,Slide (feat. Frank Ocean & Migos),fwdbtn,,False,False,True,6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,Slide (feat. Frank Ocean & Migos),2017-04-22 19:18:24+00:00,220130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:77hlFloRkg0O7agtvmmC6K,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",680,SE,,,Matrix Slave Ship,Azizi Gibson,A New Life,fwdbtn,,False,False,True,77hlFloRkg0O7agtvmmC6K,Matrix Slave Ship,Azizi Gibson,A New Life,2019-08-03 18:08:13+00:00,202888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1QYpYXj7uPYa0obpLF0HFW,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",252557,SE,,,MICHIGAN,BROCKHAMPTON,ALL-AMERICAN TRASH,clickrow,,True,False,True,1QYpYXj7uPYa0obpLF0HFW,MICHIGAN,BROCKHAMPTON,ALL-AMERICAN TRASH,2019-09-07 14:35:13+00:00,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1isCBsgDI5LbJKSOjWTHmZ,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",275500,SE,,,Libertine.,Triple One,The Libertine.,trackdone,,False,False,True,1isCBsgDI5LbJKSOjWTHmZ,Libertine.,Triple One,The Libertine.,2017-04-08 13:17:25+00:00,113737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5HxdHtXf707Nk714Y13j3L,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1158,SE,,,Crunch Time,Azizi Gibson,Ghost in the Shell,fwdbtn,,False,False,True,5HxdHtXf707Nk714Y13j3L,Crunch Time,Azizi Gibson,Ghost in the Shell,2019-08-27 12:07:03+00:00,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2PBctBVohy5FSRHZV3eKNz,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",1654,SE,,,Venis,Ramriddlz,Venis,fwdbtn,,False,False,True,2PBctBVohy5FSRHZV3eKNz,Venis,Ramriddlz,Venis,2019-08-08 17:30:38+00:00,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2lRrlJxloNH5XYax6kaW3j,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",8909,SE,,,Involved,Roy Woods,Nocturnal,backbtn,,True,False,True,2lRrlJxloNH5XYax6kaW3j,Involved,Roy Woods,Nocturnal,2020-01-30 17:37:09+00:00,38640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4E7H6rqgxHdSoeGSS28CTY,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",225706,SE,,,Benz Friendz (Whatchutola) (feat. André 3000),Future,Honest,trackdone,,True,False,True,4E7H6rqgxHdSoeGSS28CTY,Benz Friendz (Whatchutola) (feat. André 3000),Future,Honest,2019-07-29 16:06:12+00:00,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2ANLarE8yHVsLWW21nj79M,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",74705,SE,,,You Was Right,Lil Uzi Vert,Lil Uzi Vert vs. The World,fwdbtn,,True,False,True,2ANLarE8yHVsLWW21nj79M,You Was Right,Lil Uzi Vert,Lil Uzi Vert vs. The World,2019-08-03 21:16:12+00:00,200264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5qFtE7xjnNWmJPx1HRpJV9,2017-04-24 17:06:06+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",765,SE,,,Kreation (feat. Curtis Williams),Pell,Floating While Dreaming,fwdbtn,,True,False,True,5qFtE7xjnNWmJPx1HRpJV9,Kreation (feat. Curtis Williams),Pell,Floating While Dreaming,2019-08-16 17:25:17+00:00,1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2q0VexHJirnUPnEOhr2DxK,2017-04-25 21:22:23+00:00,willexmen,Windows 10 (10.0.14393; x64),226989,GB,,,Biking,Frank Ocean,Biking,trackdone,,False,False,True,2q0VexHJirnUPnEOhr2DxK,Biking,Frank Ocean,Biking,2019-07-28 21:16:31+00:00,9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7DX2skZyd0JRIiIhsSYYXn,2017-04-25 21:22:23+00:00,willexmen,Windows 10 (10.0.14393; x64),8789,GB,,,Mind's Eye,Wolfmother,Wolfmother,clickrow,,False,False,True,7DX2skZyd0JRIiIhsSYYXn,Mind's Eye,Wolfmother,Wolfmother,2017-02-18 17:35:14+00:00,182410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3zzf7EXJdQ6igozFIefQkX,2017-04-25 21:22:23+00:00,willexmen,Windows 10 (10.0.14393; x64),233293,GB,,,I Want (feat. 2 Chainz),MadeinTYO,I Want (feat. 2 Chainz),trackdone,,False,False,True,3zzf7EXJdQ6igozFIefQkX,I Want (feat. 2 Chainz),MadeinTYO,I Want (feat. 2 Chainz),2019-08-09 19:03:20+00:00,232834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
